mat_name,errorfree_iterations,tol,maxiter,error_pos,error_iter,solve_iterations,final_relres,did_converge,realtime_s,pos_2norm
bcsstk18.mat,432,1e-06,43200,10595,215,1222,9.76182001703829e-07,True,0.444035375,23278743.530282363
bcsstk18.mat,432,1e-06,43200,10595,323,1311,9.70751078695574e-07,True,0.474872167,23278743.530282363
bcsstk18.mat,432,1e-06,43200,10595,430,442,9.91761226191953e-07,True,0.170328292,23278743.530282363
bcsstk18.mat,432,1e-06,43200,10164,1,534,9.472482056795596e-07,True,0.19690425,4612632.465104371
bcsstk18.mat,432,1e-06,43200,10164,107,4123,9.916575705740228e-07,True,1.452850917,4612632.465104371
bcsstk18.mat,432,1e-06,43200,10164,215,767,9.905408268714418e-07,True,0.273546041,4612632.465104371
bcsstk18.mat,432,1e-06,43200,10164,323,834,9.452934499893848e-07,True,0.304543667,4612632.465104371
bcsstk18.mat,432,1e-06,43200,10164,430,436,9.8469169519756e-07,True,0.161048291,4612632.465104371
bcsstk18.mat,432,1e-06,43200,5311,1,473,9.642083569911603e-07,True,0.173864625,69010870.09035222
bcsstk18.mat,432,1e-06,43200,5311,107,3134,9.930415317714514e-07,True,1.127265041,69010870.09035222
bcsstk18.mat,432,1e-06,43200,5311,215,708,9.979706394303174e-07,True,0.258467542,69010870.09035222
bcsstk18.mat,432,1e-06,43200,5311,323,774,9.763061567956597e-07,True,0.282910333,69010870.09035222
bcsstk18.mat,432,1e-06,43200,5311,430,8836,9.978593512441427e-07,True,3.148439125,69010870.09035222
bcsstk18.mat,432,1e-06,43200,5260,1,453,9.912789202664077e-07,True,0.166251625,4054.2834666100403
bcsstk18.mat,432,1e-06,43200,5260,107,457,9.829861024864075e-07,True,0.169831833,4054.2834666100403
bcsstk18.mat,432,1e-06,43200,5260,215,448,9.217125792371112e-07,True,0.165004,4054.2834666100403
bcsstk18.mat,432,1e-06,43200,5260,323,445,9.80965653189813e-07,True,0.16397775,4054.2834666100403
bcsstk18.mat,432,1e-06,43200,5260,430,430,7.937400972246438e-07,True,0.158191667,4054.2834666100403
bcsstk18.mat,432,1e-06,43200,9584,1,475,9.662302007534517e-07,True,0.175097583,5838311.870084078
bcsstk18.mat,432,1e-06,43200,9584,107,4371,9.965848114601328e-07,True,1.573763375,5838311.870084078
bcsstk18.mat,432,1e-06,43200,9584,215,801,9.991560508283317e-07,True,0.296101584,5838311.870084078
bcsstk18.mat,432,1e-06,43200,9584,323,867,9.777044455657125e-07,True,0.309786375,5838311.870084078
bcsstk18.mat,432,1e-06,43200,9584,430,437,9.756286735430878e-07,True,0.158579083,5838311.870084078
bcsstk18.mat,432,1e-06,43200,3543,1,999,9.565114632103691e-07,True,0.354652084,178420442.28082368
bcsstk18.mat,432,1e-06,43200,3543,107,43199,0.003423462859828601,False,15.472849125,178420442.28082368
bcsstk18.mat,432,1e-06,43200,3543,215,4429,9.891566529742976e-07,True,1.591221333,178420442.28082368
bcsstk18.mat,432,1e-06,43200,3543,323,7930,9.940832595642341e-07,True,2.81134425,178420442.28082368
bcsstk18.mat,432,1e-06,43200,3543,430,482,9.988604302870261e-07,True,0.175885042,178420442.28082368
bcsstk18.mat,432,1e-06,43200,9738,1,2463,9.973975838522346e-07,True,0.863034417,1200346568.7062132
bcsstk18.mat,432,1e-06,43200,9738,107,43199,6.074461374288657e-05,False,15.337834917,1200346568.7062132
bcsstk18.mat,432,1e-06,43200,9738,215,24757,9.999355453711764e-07,True,8.724264958,1200346568.7062132
bcsstk18.mat,432,1e-06,43200,9738,323,43199,1.6926359436022814e-06,False,15.276576083,1200346568.7062132
bcsstk18.mat,432,1e-06,43200,9738,430,43199,4.530926759602756e-06,False,15.295530959,1200346568.7062132
bcsstk18.mat,432,1e-06,43200,8235,1,1841,9.674657306504811e-07,True,0.710294583,710876297.8267018
bcsstk18.mat,432,1e-06,43200,8235,107,43199,9.805528043390317e-05,False,15.4297985,710876297.8267018
bcsstk18.mat,432,1e-06,43200,8235,215,34368,9.971872378008488e-07,True,12.148452,710876297.8267018
bcsstk18.mat,432,1e-06,43200,8235,323,43199,1.5005112880134103e-05,False,15.335383083,710876297.8267018
bcsstk18.mat,432,1e-06,43200,8235,430,628,9.999846145732004e-07,True,0.224372584,710876297.8267018
bcsstk18.mat,432,1e-06,43200,9687,1,452,9.682386296005325e-07,True,0.163501792,1.0
bcsstk18.mat,432,1e-06,43200,9687,107,446,9.535724669152962e-07,True,0.160943917,1.0
bcsstk18.mat,432,1e-06,43200,9687,215,442,9.798460621851848e-07,True,0.160113375,1.0
bcsstk18.mat,432,1e-06,43200,9687,323,443,9.991058342281728e-07,True,0.164540125,1.0
bcsstk18.mat,432,1e-06,43200,9687,430,432,9.94023373557086e-07,True,0.156541167,1.0
bcsstk18.mat,432,1e-06,43200,7554,1,1193,9.649158736796878e-07,True,0.437310708,258970579.25327888
bcsstk18.mat,432,1e-06,43200,7554,107,43199,4.6375872645941506e-05,False,15.318310667,258970579.25327888
bcsstk18.mat,432,1e-06,43200,7554,215,11313,9.948206250902068e-07,True,4.03256375,258970579.25327888
bcsstk18.mat,432,1e-06,43200,7554,323,14383,9.932852244813862e-07,True,5.090375583,258970579.25327888
bcsstk18.mat,432,1e-06,43200,7554,430,499,9.98247040887309e-07,True,0.184077042,258970579.25327888
bcsstk18.mat,432,1e-06,43200,1897,1,458,9.842063902308363e-07,True,0.170174334,1817427.1511470343
bcsstk18.mat,432,1e-06,43200,1897,107,623,9.729480545088227e-07,True,0.234904625,1817427.1511470343
bcsstk18.mat,432,1e-06,43200,1897,215,450,9.62150304131936e-07,True,0.164618916,1817427.1511470343
bcsstk18.mat,432,1e-06,43200,1897,323,505,9.983539660693376e-07,True,0.183809042,1817427.1511470343
bcsstk18.mat,432,1e-06,43200,1897,430,430,9.758759808135838e-07,True,0.163992833,1817427.1511470343
bcsstk18.mat,432,1e-06,43200,2967,1,594,9.492577815381972e-07,True,0.216512958,31492837.49432176
bcsstk18.mat,432,1e-06,43200,2967,107,22286,9.99430149230471e-07,True,7.8726055,31492837.49432176
bcsstk18.mat,432,1e-06,43200,2967,215,2058,9.870902449553166e-07,True,0.7341545,31492837.49432176
bcsstk18.mat,432,1e-06,43200,2967,323,2173,9.98816391626548e-07,True,0.7833005,31492837.49432176
bcsstk18.mat,432,1e-06,43200,2967,430,451,9.92603750949714e-07,True,0.166105125,31492837.49432176
bcsstk18.mat,432,1e-06,43200,10590,1,5848,9.86694383372427e-07,True,2.087368416,6194179257.584183
bcsstk18.mat,432,1e-06,43200,10590,107,43199,0.00017605924298172776,False,15.420438,6194179257.584183
