mat_name,errorfree_iterations,tol,maxiter,error_pos,error_iter,solve_iterations,final_relres,did_converge,realtime_s,pos_2norm,n_protections,n_rows,slowdown
cbuckle.mat,341,1e-06,34100,12314,279,349,9.476938463790346e-07,True,0.235517875,46.87132542848281,0,13681,1.0234604105571847
cbuckle.mat,341,1e-06,34100,12314,279,341,9.527748418586822e-07,True,0.229396542,46.87132542848281,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,12487,4,343,9.585467244000345e-07,True,0.232889875,528.5716971470658,0,13681,1.0058651026392962
cbuckle.mat,341,1e-06,34100,12487,4,343,9.585467244000345e-07,True,0.242338959,528.5716971470658,2348194,13681,1.0058651026392962
cbuckle.mat,341,1e-06,34100,3916,322,323,7.288701184060216e-07,True,0.221784958,376.91874577136326,0,13681,0.9472140762463344
cbuckle.mat,341,1e-06,34100,3916,322,323,7.288701184060216e-07,True,0.2215,376.91874577136326,2348194,13681,0.9472140762463344
cbuckle.mat,341,1e-06,34100,12481,329,329,8.539766021646175e-07,True,0.224438083,528.5716971470607,0,13681,0.9648093841642229
cbuckle.mat,341,1e-06,34100,12481,329,329,8.539766021646175e-07,True,0.226502875,528.5716971470607,2348194,13681,0.9648093841642229
cbuckle.mat,341,1e-06,34100,5057,100,6904,9.970425594129453e-07,True,4.601438209,27699.320040366758,0,13681,20.24633431085044
cbuckle.mat,341,1e-06,34100,5057,100,6904,9.970425594129453e-07,True,4.610819708,27699.320040366758,2348194,13681,20.24633431085044
cbuckle.mat,341,1e-06,34100,1769,126,10806,9.98328432210387e-07,True,7.256388791,29270.744103912733,0,13681,31.6891495601173
cbuckle.mat,341,1e-06,34100,1769,126,10806,9.98328432210387e-07,True,7.232143041,29270.744103912733,2348194,13681,31.6891495601173
cbuckle.mat,341,1e-06,34100,13645,307,371,9.783211502437122e-07,True,0.249841583,528.5716971470661,0,13681,1.0879765395894427
cbuckle.mat,341,1e-06,34100,13645,307,341,9.527748418586822e-07,True,0.231938042,528.5716971470661,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,3697,133,445,9.874556075540801e-07,True,0.31503,528.5716971470663,0,13681,1.3049853372434017
cbuckle.mat,341,1e-06,34100,3697,133,341,9.527748418586822e-07,True,0.2341955,528.5716971470663,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,2010,170,34099,2.768297402436395e-06,False,22.804563,32168.989332800298,0,13681,99.99706744868035
cbuckle.mat,341,1e-06,34100,2010,170,34099,2.768297402436395e-06,False,22.89030625,32168.989332800298,2348194,13681,99.99706744868035
cbuckle.mat,341,1e-06,34100,7537,243,429,9.639871478684987e-07,True,0.288859166,528.5716971470716,0,13681,1.2580645161290323
cbuckle.mat,341,1e-06,34100,7537,243,429,9.639871478684987e-07,True,0.289105208,528.5716971470716,2348194,13681,1.2580645161290323
cbuckle.mat,341,1e-06,34100,9596,67,370,9.54866159838483e-07,True,0.25146975,98.38813812293995,0,13681,1.0850439882697946
cbuckle.mat,341,1e-06,34100,9596,67,370,9.54866159838483e-07,True,0.249633125,98.38813812293995,2348194,13681,1.0850439882697946
cbuckle.mat,341,1e-06,34100,10986,108,7391,9.992159607638287e-07,True,4.956765625,39365.78075627362,0,13681,21.674486803519063
cbuckle.mat,341,1e-06,34100,10986,108,7391,9.992159607638287e-07,True,4.911858625,39365.78075627362,2348194,13681,21.674486803519063
cbuckle.mat,341,1e-06,34100,740,312,333,9.426673555387627e-07,True,0.225533125,32.250629627818654,0,13681,0.9765395894428153
cbuckle.mat,341,1e-06,34100,740,312,341,9.527748418586822e-07,True,0.229491458,32.250629627818654,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,3664,217,653,9.696306941268944e-07,True,0.436946458,376.9187457713634,0,13681,1.9149560117302054
cbuckle.mat,341,1e-06,34100,3664,217,341,9.527748418586822e-07,True,0.243643417,376.9187457713634,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,7100,18,342,9.725568559482427e-07,True,0.233807458,11.70317787287611,0,13681,1.002932551319648
cbuckle.mat,341,1e-06,34100,7100,18,342,9.725568559482427e-07,True,0.232433417,11.70317787287611,2348194,13681,1.002932551319648
cbuckle.mat,341,1e-06,34100,12108,312,6148,9.999509364005046e-07,True,4.113407083,27699.320040366598,0,13681,18.029325513196483
cbuckle.mat,341,1e-06,34100,12108,312,341,9.527748418586822e-07,True,0.238550708,27699.320040366598,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,8155,185,442,9.720625107774157e-07,True,0.306053417,528.5716971470653,0,13681,1.2961876832844574
cbuckle.mat,341,1e-06,34100,8155,185,442,9.720625107774157e-07,True,0.296646708,528.5716971470653,2348194,13681,1.2961876832844574
cbuckle.mat,341,1e-06,34100,5242,238,710,9.783389900933727e-07,True,0.476517084,373.36910125583546,0,13681,2.0821114369501466
cbuckle.mat,341,1e-06,34100,5242,238,341,9.527748418586822e-07,True,0.231784917,373.36910125583546,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,12875,304,7187,9.985624399626907e-07,True,4.772400375,37813.463530516354,0,13681,21.076246334310852
cbuckle.mat,341,1e-06,34100,12875,304,341,9.527748418586822e-07,True,0.231949959,37813.463530516354,2348194,13681,1.0
